Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,Period Type
603023,375,Nitrogen dioxide (NO2),Mean,ppb,CD,307,sunset park (cd7),Annual Average 2018,2018-01-01,19.76,,Annual Average
412552,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504,south beach - tottenville,Annual Average 2016,2015-12-31,11.52,,Annual Average
602825,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504,south beach - tottenville,Annual Average 2018,2018-01-01,11.05,,Annual Average
176676,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504,south beach - tottenville,Annual Average 2012,2011-12-01,12.47,,Annual Average
176666,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,bayside - little neck,Annual Average 2012,2011-12-01,17.46,,Annual Average
176652,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211,williamsburg - bushwick,Annual Average 2012,2011-12-01,23.43,,Annual Average
167782,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314,flatbush and midwood (cd14),Annual Average 2013,2012-12-01,19.85,,Annual Average
550103,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314,flatbush and midwood (cd14),Annual Average 2017,2017-01-01,18.32,,Annual Average
741237,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314,flatbush and midwood (cd14),Annual Average 2021,2021-01-01,16.17,,Annual Average
213632,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,rockaway and broad channel (cd14),Annual Average 2014,2013-12-01,13.66,,Annual Average
742320,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,207,east flatbush - flatbush,Annual Average 2021,2021-01-01,6.44,,Annual Average
605819,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,207,east flatbush - flatbush,Annual Average 2018,2018-01-01,7.04,,Annual Average
176570,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302,central harlem - morningside heights,Annual Average 2010,2009-12-01,27.83,,Annual Average
176574,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,chelsea - clinton,Annual Average 2010,2009-12-01,36.03,,Annual Average
174255,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,207,east flatbush - flatbush,Annual Average 2013,2012-12-01,8.6,,Annual Average
412480,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211,williamsburg - bushwick,Annual Average 2016,2015-12-31,20.82,,Annual Average
602753,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211,williamsburg - bushwick,Annual Average 2018,2018-01-01,20.95,,Annual Average
412492,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,upper west side,Annual Average 2016,2015-12-31,23.15,,Annual Average
602765,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,upper west side,Annual Average 2018,2018-01-01,22.22,,Annual Average
170359,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207,kingsbridge heights and bedford (cd7),Annual Average 2012,2011-12-01,9.82,,Annual Average
170389,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,flushing and whitestone (cd7),Annual Average 2012,2011-12-01,8.93,,Annual Average
170396,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,rockaway and broad channel (cd14),Annual Average 2012,2011-12-01,7.36,,Annual Average
650059,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,rockaway and broad channel (cd14),Annual Average 2019,2019-01-01,5.59,,Annual Average
170262,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,316,brownsville (cd16),Annual Average 2010,2009-12-01,10.0,,Annual Average
167607,375,Nitrogen dioxide (NO2),Mean,ppb,CD,316,brownsville (cd16),Annual Average 2010,2009-12-01,24.03,,Annual Average
214124,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,fordham and university heights (cd5),Annual Average 2014,2013-12-01,10.07,,Annual Average
213586,375,Nitrogen dioxide (NO2),Mean,ppb,CD,110,central harlem (cd10),Annual Average 2014,2013-12-01,23.97,,Annual Average
213584,375,Nitrogen dioxide (NO2),Mean,ppb,CD,108,upper east side (cd8),Annual Average 2014,2013-12-01,27.75,,Annual Average
212549,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,greenpoint,Annual Average 2014,2013-12-01,22.43,,Annual Average
167603,375,Nitrogen dioxide (NO2),Mean,ppb,CD,312,borough park (cd12),Annual Average 2010,2009-12-01,23.77,,Annual Average
602756,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,washington heights,Annual Average 2018,2018-01-01,19.73,,Annual Average
167597,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306,park slope and carroll gardens (cd6),Annual Average 2010,2009-12-01,25.87,,Annual Average
412495,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305,upper east side,Annual Average 2016,2015-12-31,24.81,,Annual Average
602768,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305,upper east side,Annual Average 2018,2018-01-01,23.42,,Annual Average
412465,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,borough park,Annual Average 2016,2015-12-31,18.87,,Annual Average
167761,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,fordham and university heights (cd5),Annual Average 2013,2012-12-01,23.95,,Annual Average
741174,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,fordham and university heights (cd5),Annual Average 2021,2021-01-01,18.12,,Annual Average
174128,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,long island city - astoria,Annual Average 2009,2008-12-01,11.4,,Annual Average
334135,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,long island city - astoria,Annual Average 2015,2015-01-01,9.78,,Annual Average
669655,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,long island city - astoria,Annual Average 2020,2020-01-01,6.83,,Annual Average
174186,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,borough park,Annual Average 2011,2010-12-01,10.07,,Annual Average
334105,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,borough park,Annual Average 2015,2015-01-01,8.44,,Annual Average
547522,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,borough park,Annual Average 2017,2017-01-01,7.27,,Annual Average
742317,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,borough park,Annual Average 2021,2021-01-01,6.43,,Annual Average
167606,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,sheepshead bay (cd15),Annual Average 2010,2009-12-01,19.44,,Annual Average
167604,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,coney island (cd13),Annual Average 2010,2009-12-01,17.65,,Annual Average
214116,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109,morningside heights and hamilton heights (cd9),Annual Average 2014,2013-12-01,9.77,,Annual Average
213587,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,east harlem (cd11),Annual Average 2014,2013-12-01,23.65,,Annual Average
213585,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,morningside heights and hamilton heights (cd9),Annual Average 2014,2013-12-01,23.55,,Annual Average
167600,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309,south crown heights and lefferts gardens (cd9),Annual Average 2010,2009-12-01,25.26,,Annual Average
167602,375,Nitrogen dioxide (NO2),Mean,ppb,CD,311,bensonhurst (cd11),Annual Average 2010,2009-12-01,21.93,,Annual Average
167588,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209,parkchester and soundview (cd9),Annual Average 2010,2009-12-01,22.55,,Annual Average
167752,375,Nitrogen dioxide (NO2),Mean,ppb,CD,108,upper east side (cd8),Annual Average 2013,2012-12-01,28.73,,Annual Average
550013,375,Nitrogen dioxide (NO2),Mean,ppb,CD,108,upper east side (cd8),Annual Average 2017,2017-01-01,25.14,,Annual Average
167750,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106,stuyvesant town and turtle bay (cd6),Annual Average 2013,2012-12-01,33.37,,Annual Average
550007,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106,stuyvesant town and turtle bay (cd6),Annual Average 2017,2017-01-01,28.44,,Annual Average
172635,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,405,ridgewood - forest hills,Annual Average 2010,2009-12-01,22.61,,Annual Average
172735,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,west queens,Annual Average 2013,2012-12-01,21.89,,Annual Average
172737,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,405,ridgewood - forest hills,Annual Average 2013,2012-12-01,20.3,,Annual Average
549953,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,405,ridgewood - forest hills,Annual Average 2017,2017-01-01,18.65,,Annual Average
741087,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,405,ridgewood - forest hills,Annual Average 2021,2021-01-01,16.04,,Annual Average
412615,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,west queens,Annual Average 2016,2015-12-31,20.53,,Annual Average
602888,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,west queens,Annual Average 2018,2018-01-01,19.9,,Annual Average
412621,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,405,ridgewood - forest hills,Annual Average 2016,2015-12-31,18.65,,Annual Average
602894,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,405,ridgewood - forest hills,Annual Average 2018,2018-01-01,17.94,,Annual Average
602960,375,Nitrogen dioxide (NO2),Mean,ppb,CD,110,central harlem (cd10),Annual Average 2018,2018-01-01,21.72,,Annual Average
412687,375,Nitrogen dioxide (NO2),Mean,ppb,CD,110,central harlem (cd10),Annual Average 2016,2015-12-31,22.27,,Annual Average
602954,375,Nitrogen dioxide (NO2),Mean,ppb,CD,108,upper east side (cd8),Annual Average 2018,2018-01-01,23.51,,Annual Average
412693,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,washington heights and inwood (cd12),Annual Average 2016,2015-12-31,19.36,,Annual Average
602966,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,washington heights and inwood (cd12),Annual Average 2018,2018-01-01,19.34,,Annual Average
213593,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,fordham and university heights (cd5),Annual Average 2014,2013-12-01,22.74,,Annual Average
213581,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,midtown (cd5),Annual Average 2014,2013-12-01,37.06,,Annual Average
412708,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,fordham and university heights (cd5),Annual Average 2016,2015-12-31,21.18,,Annual Average
602981,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,fordham and university heights (cd5),Annual Average 2018,2018-01-01,20.54,,Annual Average
213582,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106,stuyvesant town and turtle bay (cd6),Annual Average 2014,2013-12-01,32.2,,Annual Average
211776,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,west queens,Annual Average 2014,2013-12-01,21.87,,Annual Average
172667,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,west queens,Annual Average 2011,2010-12-01,24.96,,Annual Average
172599,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,west queens,Annual Average 2009,2008-12-01,25.81,,Annual Average
336676,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,west queens,Annual Average 2015,2015-01-01,21.11,,Annual Average
667429,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,west queens,Annual Average 2020,2020-01-01,17.79,,Annual Average
172601,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,405,ridgewood - forest hills,Annual Average 2009,2008-12-01,24.06,,Annual Average
213578,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,greenwich village and soho (cd2),Annual Average 2014,2013-12-01,28.08,,Annual Average
213590,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202,hunts point and longwood (cd2),Annual Average 2014,2013-12-01,21.02,,Annual Average
336682,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,405,ridgewood - forest hills,Annual Average 2015,2015-01-01,19.25,,Annual Average
549779,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,hunts point - mott haven,Annual Average 2017,2017-01-01,20.39,,Annual Average
212555,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,east flatbush - flatbush,Annual Average 2014,2013-12-01,20.47,,Annual Average
213580,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,clinton and chelsea (cd4),Annual Average 2014,2013-12-01,29.23,,Annual Average
213596,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,riverdale and fieldston (cd8),Annual Average 2014,2013-12-01,17.14,,Annual Average
412669,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,clinton and chelsea (cd4),Annual Average 2016,2015-12-31,26.68,,Annual Average
212553,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205,sunset park,Annual Average 2014,2013-12-01,20.23,,Annual Average
212544,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,fordham - bronx pk,Annual Average 2014,2013-12-01,19.44,,Annual Average
213577,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,financial district (cd1),Annual Average 2014,2013-12-01,28.91,,Annual Average
549992,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,financial district (cd1),Annual Average 2017,2017-01-01,25.94,,Annual Average
167758,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202,hunts point and longwood (cd2),Annual Average 2013,2012-12-01,21.27,,Annual Average
550031,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202,hunts point and longwood (cd2),Annual Average 2017,2017-01-01,20.3,,Annual Average
411049,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,304,bushwick (cd4),Annual Average 2016,2015-12-31,8.07,,Annual Average
605975,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,304,bushwick (cd4),Annual Average 2018,2018-01-01,7.51,,Annual Average
605972,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,bedford stuyvesant (cd3),Annual Average 2018,2018-01-01,7.38,,Annual Average
170414,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203,morrisania and crotona (cd3),Annual Average 2013,2012-12-01,9.4,,Annual Average
547642,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203,morrisania and crotona (cd3),Annual Average 2017,2017-01-01,7.87,,Annual Average
649768,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408,jamaica,Annual Average 2019,2019-01-01,6.24,,Annual Average
547540,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,washington heights,Annual Average 2017,2017-01-01,7.79,,Annual Average
742335,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,washington heights,Annual Average 2021,2021-01-01,6.86,,Annual Average
174261,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,central harlem - morningside heights,Annual Average 2013,2012-12-01,9.7,,Annual Average
167748,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,clinton and chelsea (cd4),Annual Average 2013,2012-12-01,30.56,,Annual Average
550001,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,clinton and chelsea (cd4),Annual Average 2017,2017-01-01,26.64,,Annual Average
212551,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,bedford stuyvesant - crown heights,Annual Average 2014,2013-12-01,21.75,,Annual Average
167717,375,Nitrogen dioxide (NO2),Mean,ppb,CD,308,crown heights and prospect heights (cd8),Annual Average 2012,2011-12-01,23.45,,Annual Average
547543,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,central harlem - morningside heights,Annual Average 2017,2017-01-01,7.93,,Annual Average
605834,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,washington heights,Annual Average 2018,2018-01-01,7.32,,Annual Average
172731,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,302,central harlem - morningside heights,Annual Average 2013,2012-12-01,25.36,,Annual Average
549935,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,302,central harlem - morningside heights,Annual Average 2017,2017-01-01,22.64,,Annual Average
741069,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,302,central harlem - morningside heights,Annual Average 2021,2021-01-01,18.21,,Annual Average
549932,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,washington heights,Annual Average 2017,2017-01-01,20.56,,Annual Average
741066,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,washington heights,Annual Average 2021,2021-01-01,17.1,,Annual Average
410911,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,central harlem - morningside heights,Annual Average 2016,2015-12-31,7.95,,Annual Average
605801,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,greenpoint,Annual Average 2018,2018-01-01,8.72,,Annual Average
334123,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,washington heights,Annual Average 2015,2015-01-01,9.36,,Annual Average
174125,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,central harlem - morningside heights,Annual Average 2009,2008-12-01,11.6,,Annual Average
174193,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,central harlem - morningside heights,Annual Average 2011,2010-12-01,11.13,,Annual Average
334126,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,central harlem - morningside heights,Annual Average 2015,2015-01-01,9.36,,Annual Average
176576,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,greenwich village - soho,Annual Average 2010,2009-12-01,31.8,,Annual Average
176575,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,gramercy park - murray hill,Annual Average 2010,2009-12-01,39.17,,Annual Average
669664,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,central harlem - morningside heights,Annual Average 2020,2020-01-01,6.35,,Annual Average
178465,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,gramercy park - murray hill,Annual Average 2010,2009-12-01,14.24,,Annual Average
178454,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,east flatbush - flatbush,Annual Average 2010,2009-12-01,9.8,,Annual Average
742302,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,greenpoint,Annual Average 2021,2021-01-01,7.67,,Annual Average
176564,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,east flatbush - flatbush,Annual Average 2010,2009-12-01,23.64,,Annual Average
167626,375,Nitrogen dioxide (NO2),Mean,ppb,CD,503,tottenville and great kills (cd3),Annual Average 2010,2009-12-01,12.96,,Annual Average
212926,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,hunts point - mott haven,Annual Average 2014,2013-12-01,9.75,,Annual Average
212548,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,hunts point - mott haven,Annual Average 2014,2013-12-01,21.14,,Annual Average
167612,375,Nitrogen dioxide (NO2),Mean,ppb,CD,403,jackson heights (cd3),Annual Average 2010,2009-12-01,24.01,,Annual Average
412468,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,east flatbush - flatbush,Annual Average 2016,2015-12-31,18.86,,Annual Average
602741,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,east flatbush - flatbush,Annual Average 2018,2018-01-01,17.9,,Annual Average
167760,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204,highbridge and concourse (cd4),Annual Average 2013,2012-12-01,23.99,,Annual Average
550037,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204,highbridge and concourse (cd4),Annual Average 2017,2017-01-01,21.8,,Annual Average
741171,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204,highbridge and concourse (cd4),Annual Average 2021,2021-01-01,18.11,,Annual Average
741168,375,Nitrogen dioxide (NO2),Mean,ppb,CD,203,morrisania and crotona (cd3),Annual Average 2021,2021-01-01,17.32,,Annual Average
213592,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204,highbridge and concourse (cd4),Annual Average 2014,2013-12-01,22.7,,Annual Average
213604,375,Nitrogen dioxide (NO2),Mean,ppb,CD,304,bushwick (cd4),Annual Average 2014,2013-12-01,21.2,,Annual Average
412705,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204,highbridge and concourse (cd4),Annual Average 2016,2015-12-31,21.21,,Annual Average
602978,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204,highbridge and concourse (cd4),Annual Average 2018,2018-01-01,20.92,,Annual Average
650038,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,flushing and whitestone (cd7),Annual Average 2019,2019-01-01,6.65,,Annual Average
176708,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,bayside - little neck,Annual Average 2013,2012-12-01,16.41,,Annual Average
170437,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,flatbush and midwood (cd14),Annual Average 2013,2012-12-01,8.55,,Annual Average
742506,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,flatbush and midwood (cd14),Annual Average 2021,2021-01-01,6.43,,Annual Average
170430,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,sunset park (cd7),Annual Average 2013,2012-12-01,9.18,,Annual Average
742485,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,sunset park (cd7),Annual Average 2021,2021-01-01,7.0,,Annual Average
605984,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,sunset park (cd7),Annual Average 2018,2018-01-01,7.77,,Annual Average
411022,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207,kingsbridge heights and bedford (cd7),Annual Average 2016,2015-12-31,7.78,,Annual Average
605948,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207,kingsbridge heights and bedford (cd7),Annual Average 2018,2018-01-01,7.38,,Annual Average
